"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
0;34000;121625;169369;"DebtCon";"ProfExe";15;0;0;112.31499706;0;17;28.994312374
1;4000;26572;31960;"HomeImp";"Office";11;0;0;117.79510387;0;8;41.286491948
0;20600;65444;28635;"DebtCon";"ProfExe";5;0;0;102.98686317;0;18;19.447185151
0;9300;65444;57650;"HomeImp";"Other";11;1;0;308.3394397;2;13;31.553835409
0;14600;76194;106461;"DebtCon";"Other";4;0;0;80.706197627;1;13;34.529550086
0;25300;56393;86612;"DebtCon";"Mgr";6;0;0;258.14736866;1;25;33.193875534
0;18900;44605;65489;"DebtCon";"ProfExe";15;0;0;189.00845586;0;23;38.57108327
0;18000;50409;78404;"DebtCon";"ProfExe";9;0;0;191.28207894;0;42;39.483023972
0;20100;84965;110676;"DebtCon";"Mgr";18;0;0;244.02972997;5;30;38.627830219
0;11500;56720;82738;"HomeImp";"Other";17;0;0;200.41695429;0;16;34.019837692
0;16000;65444;33382;"DebtCon";"Other";13;0;0;84.93118132;1;9;33.720783378
0;22500;62137;95708;"DebtCon";"Office";4;0;0;187.16614886;1;16;37.460417567
0;9700;77394;86917;"DebtCon";"Office";16;0;1;81.461400461;0;9;27.705856544
0;19800;51454;68073;"HomeImp";"Office";1;0;0;130.97479082;0;17;32.304944123
1;26900;69000;106500;"DebtCon";"Sales";0.6;0;1;115.7;2;19;34.7734055545
0;12100;65444;72731;"DebtCon";"Other";0;0;0;173.5744163;0;0;0.7202950067
0;15800;51163;157644;"DebtCon";"ProfExe";19;0;0;239.22478943;0;28;20.747520522
0;10100;68240;84067;"DebtCon";"Sales";8;0;0;131.40418009;0;35;28.443810481
0;25600;65444;51974;"DebtCon";"Other";7;0;0;100.67686562;1;13;28.116067418
0;21200;109747;174666;"DebtCon";"Office";7;0;0;211.8072267;3;24;40.39483989
0;10200;16322;86505;"DebtCon";"Other";8;0;0;259.16381964;0;14;21.253498139
0;23300;91957;135827;"DebtCon";"ProfExe";7;0;1;203.07168751;0;20;27.833356125
0;24900;65444;48291;"DebtCon";"Other";7;0;0;94.078377582;1;12;25.617845725
1;15000;106239;135942;"DebtCon";"ProfExe";19.5;0;1;9.1;2;24;34.7734055545
0;17100;46953;69086;"DebtCon";"ProfExe";6;0;0;165.62778833;2;11;29.249143602
0;12000;79844;98139;"HomeImp";"ProfExe";8;0;0;156.95475827;0;34;31.700124322
0;22100;92724;126348;"HomeImp";"Mgr";11;0;0;122.26578117;1;24;30.843505268
0;32900;232792;293949;"DebtCon";"ProfExe";13;0;1;275.69580522;1;26;27.878257844
0;3800;65444;73189;"DebtCon";"Other";7;0;0;173.5744163;1;20;22.253949156
0;7600;80900;99525;"DebtCon";"ProfExe";2;0;0;135.64019635;0;26;34.777089425
0;17600;29201;41396;"DebtCon";"Mgr";19;0;0;89.20252735;1;16;23.93494584
0;28400;53480;90560;"DebtCon";"Other";24;0;1;174.47472367;0;19;24.490839114
0;9200;19756;26140;"DebtCon";"Other";0;1;0;0.4867114508;9;7;27.075256643
0;28300;105000;147000;"DebtCon";"ProfExe";11;0;0;162.36666667;1;17;34.7734055545
0;24800;43287;72898;"DebtCon";"Other";8;0;0;87.01103562;1;18;34.0310957
0;8600;38646;54073;"DebtCon";"Other";14;0;0;89.555852767;0;11;32.530256646
0;4400;65444;60250;"DebtCon";"Other";7;0;0;173.5744163;1;20;34.7734055545
0;20300;59809;107994;"DebtCon";"ProfExe";15;0;3;263.99129317;0;36;26.50856379
0;18600;48711;69611;"HomeImp";"Office";2;0;0;130.25313366;0;17;33.691188019
0;18300;93728;153093;"HomeImp";"ProfExe";5;0;0;109.33710593;0;16;36.213987487
0;11900;85486;109386;"HomeImp";"ProfExe";11;0;1;175.54256546;0;28;33.670908179
0;38600;145590;209950;"HomeImp";"ProfExe";4;0;0;149.88112894;0;31;35.582788826
1;5000;40000;32480;"HomeImp";"Other";8;3;2;163.36666667;1;16;34.7734055545
0;33700;147522;198737;"DebtCon";"ProfExe";20;0;0;188.14935613;1;21;37.308536262
0;17600;53707;80407;"DebtCon";"Other";17;1;0;185.97822083;0;21;36.494053926
0;10600;48018;68963;"DebtCon";"Mgr";2;0;0;186.7575926;1;16;30.655744344
0;12400;26768;52411;"HomeImp";"Other";0;0;0;253.31804334;0;11;38.821021323
0;12700;105293;121416;"DebtCon";"Office";14;0;0;250.01888053;0;16;35.287166428
0;27700;77886;114494;"DebtCon";"ProfExe";9;0;0;118.47135379;0;18;28.344078391
1;25000;98500;130000;"DebtCon";"Other";5;0;1;201.83333333;4;43;34.7734055545
1;6500;65000;80400;"DebtCon";"Other";15;0;0;224.86666667;0;13;34.7734055545
0;13800;85805;135789;"DebtCon";"ProfExe";15;0;0;303.68822972;0;18;27.869079212
0;32600;17918;40000;"DebtCon";"Mgr";7;0;0;45.666666667;0;7;34.7734055545
0;8600;61468;72143;"DebtCon";"Other";19;0;0;163.29885985;0;11;31.925766549
0;17600;65444;45119;"DebtCon";"Other";7;0;0;354.73591921;1;17;34.495046658
0;8200;66254;74994;"DebtCon";"ProfExe";7;0;0;60.384862517;1;24;39.72610514
1;11300;29000;59900;"HomeImp";"Mgr";3;1;0;91.633333333;4;11;34.7734055545
1;21000;110000;138000;"DebtCon";"Mgr";16;8;2;154.2;3;30;34.7734055545
0;8800;26607;39710;"HomeImp";"Office";0;0;0;104.69282515;1;30;38.326728213
1;20000;11000;75000;"DebtCon";"Other";7;1;3;267.83333333;1;23;34.7734055545
0;21500;71636;96678;"HomeImp";"Office";13;0;0;135.94054149;0;13;37.872473718
1;13900;77699;92587;"DebtCon";"Other";13;0;2;134.63357916;0;36;39.196149463
0;17000;134689;158661;"DebtCon";"Mgr";7;0;0;227.39546465;0;19;36.425571756
1;12000;59099;82000;"DebtCon";"Other";10;0;2;219.13333333;0;33;34.7734055545
0;22800;65444;146840;"DebtCon";"Other";7;0;0;173.5744163;1;20;14.800087156
1;23500;52457;77436;"DebtCon";"Other";16;0;0;173.5744163;0;0;33.568766269
0;13900;96326;144668;"HomeImp";"ProfExe";15;0;0;142.03790337;5;21;34.122753508
0;26700;146193;185200;"DebtCon";"ProfExe";11;0;0;156.2294564;0;36;39.210272093
0;8100;78977;91995;"DebtCon";"Mgr";19;0;0;296.74709479;1;23;38.820940293
0;36400;118040;164592;"DebtCon";"Other";7;0;0;250.00328319;2;13;34.322285071
0;67400;66095;147203;"HomeImp";"Office";10;0;0;118.76476119;0;11;42.045672009
0;23900;85097;100730;"HomeImp";"Other";9;0;0;173.5744163;1;20;29.508517268
1;10000;42321;53800;"DebtCon";"Other";4;0;0;275.9;0;19;34.7734055545
0;12900;87270;97929;"HomeImp";"ProfExe";0;0;0;65.107496541;1;20;34.696365542
1;2300;28192;40150;"HomeImp";"Other";4.5;0;0;54.6;1;16;34.7734055545
1;10600;22000;35200;"DebtCon";"Mgr";13;0;0;90.333333333;5;14;34.7734055545
0;14000;50890;68722;"DebtCon";"Other";8;0;1;135.76848539;2;49;29.448045527
0;28900;77916;130728;"DebtCon";"Office";2;0;0;290.77260805;1;23;39.095476448
0;23700;138632;186585;"DebtCon";"ProfExe";20;0;0;225.89772555;0;24;42.766829612
0;22400;79022;105086;"DebtCon";"Other";7;0;0;179.45891702;2;25;38.306398215
0;14500;59465;78444;"DebtCon";"Other";7;0;0;173.5744163;1;20;24.539945806
1;50000;235000;295000;"HomeImp";"Mgr";6;0;1;110.56666667;8;23;34.7734055545
0;13400;156455;180313;"DebtCon";"ProfExe";6;0;1;210.71825612;4;25;40.247372799
1;15000;163000;207562;"DebtCon";"ProfExe";6;0;0;247.58424908;1;27;34.7734055545
0;25900;65444;33888;"HomeImp";"Other";24;0;0;73.858496717;2;14;28.243062567
0;50000;44000;59000;"DebtCon";"Office";12;0;1;102.5;2;26;34.7734055545
0;22000;71858;99000;"DebtCon";"Other";18;0;0;201.86666667;1;13;34.7734055545
0;12000;150000;175065;"DebtCon";"ProfExe";7;0;1;206.66666667;4;26;34.7734055545
0;25600;76383;103544;"DebtCon";"Mgr";0;0;0;222.24219828;5;24;42.93996933
0;28300;126942;166797;"DebtCon";"Mgr";0;0;0;244.72228465;1;23;33.394853996
0;5800;65444;41119;"HomeImp";"Other";2;0;0;261.40521864;0;26;42.191941556
0;32300;195243;294372;"DebtCon";"Other";27;0;0;150.20938052;0;22;39.072775661
0;33400;20921;37363;"DebtCon";"Other";28;0;0;198.89704666;0;14;42.556362818
0;3900;102143;118742;"HomeImp";"Office";2;0;0;85.277365579;0;13;29.343921089
0;8400;62989;76718;"HomeImp";"Mgr";3;0;2;131.47138261;0;22;29.200400339
0;20500;86236;138729;"DebtCon";"Other";11;0;0;97.862172571;3;14;38.699441104
1;15000;55300;81000;"DebtCon";"Other";5.3;8;0;259.73333333;4;30;34.7734055545
0;22400;32665;56639;"DebtCon";"Other";13;0;0;101.75835507;1;25;31.470031281
0;5600;41439;53893;"HomeImp";"Office";8;0;0;181.32298993;1;19;24.651395744
0;6200;75121;96462;"DebtCon";"ProfExe";0;0;0;173.5744163;1;20;27.167655962
0;18100;95322;119643;"HomeImp";"Mgr";2;0;0;313.60338664;1;20;42.119285302
0;17900;102054;143103;"DebtCon";"Office";5;0;0;125.85853903;2;16;32.847435051
0;17700;65444;55796;"DebtCon";"Office";1;0;0;85.183412567;2;8;40.20948611
0;14200;71979;86443;"DebtCon";"Other";2;0;0;238.26434622;3;25;32.13676623
1;19400;178000;219300;"HomeImp";"ProfExe";12;0;0;214.36666667;0;26;34.7734055545
1;27900;62264;39604;"DebtCon";"Sales";10;3;1;118.77826456;7;23;48.077531472
0;17700;47064;71698;"DebtCon";"ProfExe";3;0;0;244.51806442;3;32;30.403203826
0;81400;21041;111304;"HomeImp";"Other";26;0;0;146.32278288;0;14;32.131373125
0;19000;145800;190300;"DebtCon";"ProfExe";13;0;0;109.66666667;1;24;34.7734055545
1;13000;41193;58000;"DebtCon";"Other";18;3;2;66.933333333;4;7;34.7734055545
1;10500;65444;18600;"HomeImp";"Other";24;0;0;173.5744163;1;20;34.7734055545
0;11800;53596;69786;"DebtCon";"Mgr";5;0;0;126.78778068;1;24;41.047754879
1;11900;58104;77870;"HomeImp";"Other";7;0;0;69.433333333;1;19;34.7734055545
0;15700;58410;89082;"DebtCon";"Office";29;0;0;211.80567437;0;21;31.058372507
1;16300;25004;65000;"DebtCon";"Other";2;0;0;199.83333333;0;7;34.7734055545
1;9500;36114;45654;"DebtCon";"Office";0;0;0;83.333291772;0;9;25.343478449
0;15100;65444;65961;"DebtCon";"Other";0;0;0;173.5744163;0;0;1.6035079777
0;12100;85121;113744;"DebtCon";"ProfExe";0;0;2;139.48533969;0;34;33.943437719
1;5400;78300;88000;"HomeImp";"ProfExe";8;0;0;102.5;3;19;34.7734055545
0;4900;65873;90408;"DebtCon";"Mgr";2;0;0;141.85899895;0;23;37.76961861
0;8700;93759;119459;"HomeImp";"Office";24;0;0;138.09123004;1;12;38.729710894
0;8400;102894;117799;"HomeImp";"Other";9;0;0;420.09816444;1;49;39.633190088
0;11200;23181;80140;"HomeImp";"ProfExe";21;0;0;221.4180934;0;10;25.462641527
0;12800;79151;110583;"DebtCon";"Other";4;0;0;79.371384496;1;13;33.586691632
0;15000;48000;105000;"HomeImp";"Office";2;0;3;142;1;24;34.7734055545
0;27200;110470;180982;"DebtCon";"Sales";17;0;0;295.47144922;1;30;34.766949696
0;17200;90567;118761;"DebtCon";"Other";14;0;0;139.34017022;2;9;34.784870381
1;12000;65444;87000;"DebtCon";"Other";13;0;0;173.5744163;1;20;34.7734055545
0;9100;62976;77829;"HomeImp";"Mgr";0;0;2;131.19349603;0;23;26.090418913
0;25000;65000;99000;"DebtCon";"ProfExe";12;0;0;283.06666667;1;33;34.7734055545
0;14400;63671;70982;"DebtCon";"ProfExe";0;0;0;169.34664702;1;34;42.791632518
0;15000;73187;111623;"DebtCon";"Other";4;0;0;98.139893685;2;14;36.237233671
0;21400;90912;121714;"DebtCon";"Self";3;0;0;221.51542597;2;26;34.885541428
0;17000;23200;85000;"DebtCon";"ProfExe";9;0;0;149.06666667;1;21;34.7734055545
0;41800;5143;67205;"HomeImp";"Office";7;0;0;317.92478397;0;18;14.853341066
0;8200;79751;125413;"HomeImp";"Other";7;0;0;173.5744163;1;20;41.985557292
0;21400;53071;104997;"DebtCon";"Office";1;0;4;173.57510466;0;47;37.823173086
0;23600;82639;114266;"DebtCon";"Other";7;0;0;186.15634723;2;25;37.943868201
0;34600;27851;42623;"DebtCon";"Mgr";6;0;0;45.927166167;0;7;35.131092706
0;22600;133264;172882;"DebtCon";"ProfExe";6;1;0;190.24756023;0;37;19.973955025
1;11900;108763;128780;"DebtCon";"Office";8;0;0;60.377932903;3;21;49.418114378
0;3000;47000;56400;"HomeImp";"Office";21;0;0;201.86666667;0;20;34.7734055545
1;17900;65444;31953;"HomeImp";"Other";10;0;1;74.429307591;1;2;29.975603348
0;28200;51663;92860;"DebtCon";"Other";24;0;1;172.34065431;0;20;26.913004797
1;2500;25116;36350;"HomeImp";"Other";10;1;2;276.96666667;0;9;34.7734055545
0;25700;103598;144594;"DebtCon";"Mgr";19;0;0;217.94482804;0;13;41.135649383
0;31800;37100;74796;"DebtCon";"Other";10;0;0;109.77658256;1;23;33.688866161
1;76500;38206;90000;"DebtCon";"Other";12;0;0;134.9;0;26;34.7734055545
0;24400;87838;104468;"HomeImp";"Other";6;0;0;173.5744163;1;20;30.280354844
0;12900;89492;110007;"HomeImp";"ProfExe";10;0;2;169.19198431;0;28;32.820037269
0;24600;71862;94704;"DebtCon";"Other";1;0;0;93.261713389;2;29;35.290583198
0;8100;48781;50434;"HomeImp";"Other";5;0;0;75.635047684;0;18;24.545192137
1;15000;29000;105000;"HomeImp";"Other";7;0;4;97.666666667;1;8;34.7734055545
0;13000;27787;44901;"DebtCon";"Other";8;0;1;166.7262772;7;28;38.35512561
1;2900;7750;67996;"HomeImp";"Other";16;3;0;122.20466276;2;8;36.211347998
0;26100;65444;151429;"DebtCon";"Other";7;0;0;173.5744163;1;20;15.567001073
1;11900;52814;72000;"DebtCon";"Other";12;0;0;123.6;0;20;34.7734055545
1;17600;76043;95605;"DebtCon";"Other";3;2;1;85.04333493;6;30;47.840295122
0;18700;58498;90135;"DebtCon";"Office";30;0;0;199.10927232;0;21;33.182239494
0;28000;68000;106000;"HomeImp";"Other";6;0;0;114.7;11;21;34.7734055545
0;12700;48139;64842;"DebtCon";"Other";0;1;0;192.47915219;2;13;26.54684008
0;13900;47741;69111;"DebtCon";"Other";2;0;0;254.25961308;0;21;28.885618182
0;17200;11950;170000;"HomeImp";"Mgr";22;0;0;77.283384968;1;20;28.82169866
1;15000;79000;108000;"HomeImp";"Other";0.4;0;0;385.5;3;31;34.7734055545
0;13500;82036;104261;"HomeImp";"ProfExe";4;0;1;98.417753249;0;33;39.294102796
1;8500;18240;40200;"HomeImp";"Other";1;0;1;306.4;0;12;34.7734055545
0;17400;42876;66085;"DebtCon";"Mgr";26;0;0;281.57815248;1;16;38.027521678
0;15900;38860;68912;"DebtCon";"ProfExe";9;0;0;250.92750292;1;16;22.175263227
0;9900;52800;66000;"HomeImp";"Other";29;1;3;188.93333333;1;24;34.7734055545
0;8500;53459;62678;"DebtCon";"Mgr";13;0;0;116.86344909;0;18;30.05290208
0;25000;84000;120000;"DebtCon";"Other";1.5;0;0;188.76821306;2;25;34.7734055545
0;15000;5627;64962;"DebtCon";"Sales";0;0;0;341.50208471;0;6;39.996710402
0;20800;107379;147014;"HomeImp";"ProfExe";10;0;0;161.53748239;1;22;31.925329416
0;16700;64862;107919;"HomeImp";"ProfExe";10;0;0;260.15854779;0;11;36.824339033
0;19900;90966;154351;"HomeImp";"ProfExe";4;0;0;103.97544215;0;17;35.405919939
0;28500;97262;131830;"DebtCon";"Office";10;0;0;168.8035325;0;29;42.324924696
1;3000;119826;193500;"HomeImp";"Other";8;0;0;130.03335846;0;27;34.7734055545
0;21500;141688;184241;"HomeImp";"Mgr";8;0;0;311.42612789;0;16;44.590155228
0;23600;94908;101678;"DebtCon";"ProfExe";1;1;0;125.70170443;0;19;33.224319129
0;23300;82472;110321;"DebtCon";"Other";7;0;0;174.23998064;2;25;37.912872473
0;11300;56651;71353;"HomeImp";"Other";29;1;2;176.91298776;1;24;38.544441857
0;31200;22907;46357;"DebtCon";"Other";0;0;0;62.416296878;0;6;15.028037471
1;10000;90700;123370;"DebtCon";"ProfExe";15;2;0;90.3;1;4;34.7734055545
1;13000;60000;86400;"DebtCon";"Other";12;0;2;149.16666667;0;28;34.7734055545
0;16100;68905;91572;"DebtCon";"Office";3;0;0;165.45712458;0;25;24.920119989
0;25400;158111;209649;"HomeImp";"Other";10;0;0;254.33618951;1;34;43.136770157
0;10600;56814;66692;"DebtCon";"Mgr";10;0;0;107.37405519;1;18;32.625687041
0;13400;9698;65524;"HomeImp";"Other";9;1;0;345.54310649;1;21;15.761919171
1;12000;54257;82764;"DebtCon";"Other";14;1;1;188.33742177;2;31;38.942759641
0;19900;168732;224270;"DebtCon";"Office";12;0;0;217.63725461;0;32;41.549331297
1;16400;54818;74447;"DebtCon";"Office";3;2;3;208.08886428;1;50;41.95642972
0;11400;50166;61395;"DebtCon";"Other";1;0;0;188.88668235;1;12;26.950451284
0;22600;65444;45744;"DebtCon";"Other";7;0;0;84.231761118;1;12;28.453876923
0;26300;94337;123054;"DebtCon";"ProfExe";0;1;0;204.91733941;2;38;35.725852186
0;65800;71611;146689;"HomeImp";"Office";8;0;1;132.84662311;0;11;41.7807059
0;3200;67848;74566;"HomeImp";"Mgr";10;0;1;206.42660206;0;25;40.115677278
0;25000;135501;184613;"DebtCon";"Mgr";0;0;0;119.53052541;1;39;30.65881623
0;5500;65444;35402;"HomeImp";"Other";7;0;0;173.5744163;1;20;35.272073735
0;23300;27793;50177;"DebtCon";"Other";16;0;0;136.40160303;1;24;28.052921095
0;6700;69773;83014;"HomeImp";"Other";0;1;0;263.17343429;0;5;37.70699649
0;14300;52608;76936;"DebtCon";"Other";0;0;0;217.27719188;0;9;34.095384038
1;5100;30755;46735;"HomeImp";"Other";10;0;0;69;0;17;34.7734055545
0;15700;46124;67964;"DebtCon";"ProfExe";6;0;0;155.75478906;2;12;28.797918584
1;14100;52302;63589;"HomeImp";"ProfExe";6;0;0;130.34246718;4;8;34.792831648
0;8700;62400;81315;"DebtCon";"Office";6;0;0;98.028870439;2;14;26.620897734
1;7500;32070;36811;"DebtCon";"Other";1;1;0;228.03600011;0;6;30.162214113
1;29900;22000;89000;"DebtCon";"Other";2;2;0;81.133333333;11;10;34.7734055545
0;40000;5118;62000;"HomeImp";"Office";7;0;0;311.43333333;0;19;34.7734055545
0;16100;54715;71673;"DebtCon";"Office";1;0;0;186.21582869;0;25;29.670506363
0;9000;47350.86;105000;"DebtCon";"ProfExe";6;0;1;227.26666667;0;10;34.7734055545
0;25600;76102;119391;"DebtCon";"Other";5;0;0;87.625382168;1;32;40.929954323
1;10100;60200;74000;"DebtCon";"Other";4;0;4;128.86666667;5;24;34.7734055545
1;13000;70000;90704;"DebtCon";"Other";15;0;3;142.16666667;0;37;34.7734055545
0;20300;36360;57905;"DebtCon";"Other";7;0;0;214.97048428;0;12;39.263094236
0;22400;106561;157214;"DebtCon";"Mgr";15;0;0;186.62809656;0;25;33.430637604
0;22500;44228;86872;"HomeImp";"Other";24;0;0;256.28691889;1;6;26.853259022
0;22300;60513;111713;"DebtCon";"ProfExe";15;0;3;291.61871998;1;35;27.705170635
0;16700;59207;83146;"DebtCon";"Other";2;0;0;309.49638798;3;15;43.48806641
0;43900;5149;67021;"HomeImp";"Office";7;0;0;317.40930494;0;18;16.145688872
0;13900;50415;68166;"DebtCon";"Other";10;0;0;235.68096702;0;17;33.770037533
1;38000;24447;89000;"DebtCon";"Office";3;0;4;134.9;2;25;34.7734055545
0;29300;228059;291314;"DebtCon";"ProfExe";16;0;1;259.67720211;2;26;28.173645541
0;11500;104790;122169;"DebtCon";"Office";16;1;0;266.12105655;0;16;34.082178462
0;8000;65444;68572;"HomeImp";"Office";1;0;0;53.935137714;0;4;37.703911499
0;13300;81574;103760;"HomeImp";"ProfExe";6;0;0;118.91849399;0;27;24.769621931
0;18000;161413;196860;"DebtCon";"Other";7;0;0;173.5744163;2;16;30.778166837
0;8100;81322;97823;"DebtCon";"ProfExe";3;0;0;118.46850599;0;25;32.716777591
0;11200;29348;87351;"HomeImp";"ProfExe";20;0;0;224.39489458;0;11;26.129627304
1;10000;13161;37700;"DebtCon";"Other";7;3;0;79.1;2;9;34.7734055545
0;26600;49610;78355;"DebtCon";"Other";23;0;0;278.60356404;0;30;39.529903612
0;23900;90244;120751;"DebtCon";"Self";3;0;0;194.98725245;1;26;35.406059646
0;26100;20566;50534;"DebtCon";"Other";24;0;0;140.5532102;1;10;24.098266761
1;5000;65444;94119;"HomeImp";"Other";19;0;0;173.5744163;1;20;34.7734055545
0;58100;42615;70584;"DebtCon";"Other";4;0;0;102.29911691;0;20;28.525768936
0;24100;95549;112283;"DebtCon";"Other";22;0;0;243.34973257;0;28;39.082696629
0;10500;63130;71387;"DebtCon";"Other";3;0;2;305.55692802;0;10;32.177916696
1;13000;47000;60000;"HomeImp";"Self";1;0;0;173.5744163;3;12;34.7734055545
0;36200;36661;53622;"DebtCon";"Other";7;0;0;173.5744163;6;0;32.014691655
0;28400;197852;243593;"DebtCon";"Other";10;0;0;111.10868013;2;26;41.214965339
0;15000;44623;72225;"DebtCon";"Other";1;0;0;268.4203579;0;21;28.13158042
1;7500;42721;67000;"DebtCon";"Other";15;1;3;126.76666667;2;23;34.7734055545
0;16200;43794;69458;"HomeImp";"Office";2;0;0;140.50291634;0;18;31.109528667
0;9900;117003;219783;"HomeImp";"ProfExe";1;0;0;130.76638619;0;14;25.622610897
0;30800;195221;293118;"DebtCon";"Other";29;0;0;151.95741818;0;22;38.181027322
0;9800;136154;203815;"DebtCon";"ProfExe";1;0;0;70.853327642;2;23;35.8789883
0;15500;98646;115669;"DebtCon";"Other";13;0;0;177.54896592;0;26;33.350529004
0;79900;18363;109675;"HomeImp";"Other";27;0;1;132.76672403;0;13;31.642335073
0;17200;52011;65800;"DebtCon";"Other";7;0;1;120.32397922;2;48;30.556511873
1;33400;59000;85000;"HomeImp";"Self";2;0;7;240.43333333;3;26;34.7734055545
0;62900;119903;201928;"DebtCon";"ProfExe";9;0;0;297.30748082;1;25;37.636502449
0;13500;42000;62800;"DebtCon";"ProfExe";6;0;0;153.16666667;2;12;34.7734055545
0;8900;58839;81223;"DebtCon";"Office";4;0;0;102.24646959;2;15;26.206409952
0;42600;22446;66485;"DebtCon";"Other";17;0;0;204.20363317;0;30;41.156275936
0;15000;95300;135700;"DebtCon";"Office";3;0;0;115.66666667;3;16;34.7734055545
1;9000;52311;68994;"DebtCon";"Office";0;0;1;137.78400363;0;9;28.454712858
0;12900;34655;57787;"DebtCon";"Other";31;0;0;244.99538458;0;18;21.415504297
0;17000;98451;138012;"DebtCon";"Office";3;0;0;120.23893457;2;15;33.953593917
0;14700;27235;39102;"HomeImp";"Other";8;0;0;71.420815089;2;11;29.151698162
1;16100;61712;82649;"DebtCon";"Other";12;0;0;94.645123603;0;9;27.548831204
0;20000;13316;50150;"DebtCon";"Other";26;0;2;214.03333333;0;25;34.7734055545
0;9500;41541;57280;"DebtCon";"Other";6;0;0;69.229369351;1;10;29.160127076
0;30800;129062;176389;"DebtCon";"Mgr";13;0;0;184.31937605;2;28;40.894302088
0;22500;65444;143254;"DebtCon";"Other";7;0;0;173.5744163;1;20;34.7734055545
0;16200;22956;44866;"DebtCon";"Mgr";16;0;0;114.75901917;1;17;24.090882167
0;14000;65444;89000;"DebtCon";"Other";7;0;0;173.5744163;1;20;25.689710943
1;15000;40772;62025;"HomeImp";"Other";7;0;1;120.6;2;19;34.7734055545
0;9800;32550;52554;"DebtCon";"Other";12;0;0;229.51274114;1;32;37.923088094
0;14000;83645;101615;"HomeImp";"ProfExe";5;0;0;116.33768431;0;26;28.296734839
0;11600;50433;107092;"DebtCon";"ProfExe";5;0;1;225.18169134;0;9;24.95259473
0;22600;34226;85424;"DebtCon";"ProfExe";9;0;0;277.8486564;0;18;38.005683199
0;21500;9579;30807;"DebtCon";"Other";7;0;0;58.117463621;2;19;42.49201034
0;40600;14534;60000;"DebtCon";"Other";20;0;0;206.96666667;1;31;34.7734055545
0;12300;112373;136202;"DebtCon";"ProfExe";16;0;1;179.8829733;0;32;30.488268105
0;25200;65444;68083;"DebtCon";"Other";26;0;0;128.42308654;0;8;21.05500114
0;33000;104422;152298;"DebtCon";"Other";15;0;0;227.67776555;0;40;42.281702395
0;24400;109253;158257;"DebtCon";"Mgr";17;0;0;193.96528716;0;25;34.594492544
0;22000;143355;183799;"DebtCon";"ProfExe";6;0;0;174.84628965;3;43;42.221164626
1;14900;54359;78408;"DebtCon";"Self";4;3;0;129.96775559;0;24;3.0161414514
0;13500;63572;102739;"HomeImp";"ProfExe";7;0;0;250.56135691;0;12;34.913793441
0;24000;16997;45000;"DebtCon";"Other";25;0;0;118.66666667;1;11;34.7734055545
0;13500;48832;144065;"DebtCon";"Other";1;0;0;268.58679992;4;43;42.692396714
0;12300;60200;77079;"HomeImp";"Office";13;0;0;242.24413818;1;32;45.394168545
0;10000;65444;56475;"HomeImp";"Other";9;2;0;309.26449746;2;12;34.487188041
0;50900;22000;77826;"HomeImp";"Other";3;2;0;263.73333333;7;14;34.7734055545
0;21900;94320;140698;"DebtCon";"ProfExe";7;0;0;208.24175781;0;20;29.188979738
0;15200;20005;39605;"DebtCon";"Mgr";8;0;0;96.734902994;0;10;21.74161074
0;7700;51045;91068;"HomeImp";"Other";20;0;0;179.24093557;0;28;27.23109397
0;10600;27666;56218;"HomeImp";"Other";3;0;0;249.85118993;0;10;39.528326336
0;24200;90626;116601;"DebtCon";"Self";2;0;0;226.11638661;1;27;34.499938365
0;53900;65444;91309;"HomeImp";"Other";7;0;0;349.79574811;0;6;22.061329914
0;5600;15275;47954;"HomeImp";"Self";7;0;0;204.33524504;0;12;42.397769638
0;12300;61253;85825;"DebtCon";"Sales";5;0;0;130.02625897;0;34;27.20337824
0;18700;63990;94035;"DebtCon";"ProfExe";9;0;0;173.5744163;0;14;25.783356591
0;18600;57300;8000;"DebtCon";"Other";6;0;0;68;1;17;34.7734055545
0;68700;197356;291242;"DebtCon";"Self";10;0;0;217.80164742;2;24;29.423058044
0;26800;96895;144482;"DebtCon";"Mgr";23;0;0;201.96787517;0;13;40.162160653
1;75400;65444;89609;"DebtCon";"Other";1;0;0;115.7635338;9;23;41.105568833
0;23900;55284;92305;"DebtCon";"Other";7;0;0;241.08364933;1;19;37.479757124
1;6000;22859;32200;"DebtCon";"Other";4;0;0;83.333333333;3;20;34.7734055545
0;24400;65444;59888;"DebtCon";"Other";7;0;0;288.2296811;0;19;38.581332837
0;27900;135511;184219;"DebtCon";"ProfExe";1;1;0;241.05228345;2;19;38.606492713
0;16300;69327;102426;"HomeImp";"ProfExe";8;0;0;246.75466611;1;12;36.409094498
0;16800;57329;83695;"DebtCon";"Other";3;0;0;294.99970155;2;16;40.625052691
0;21400;7259;24770;"DebtCon";"Other";7;0;0;62.26356587;2;18;41.576700518
0;22900;191970;232998;"DebtCon";"ProfExe";3;0;0;301.13845241;0;27;36.788469564
0;14900;45701;78186;"DebtCon";"Mgr";5;0;0;125.03135342;1;8;26.343855653
1;15000;40000;58000;"DebtCon";"ProfExe";4;7;0;268.83333333;3;26;34.7734055545
0;13800;21711;32357;"DebtCon";"Office";7;0;0;105.66623421;0;17;20.333155595
